method,testSmellName
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_undirectedValueGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedValueGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedValueGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedValueGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedValueGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedValueGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedValueGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_undirectedNetwork,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedNetwork,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedNetwork,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedNetwork,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedNetwork,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedNetwork,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedNetwork,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedNetwork,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedNetwork,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.inducedSubgraph_graph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.inducedSubgraph_valueGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.inducedSubgraph_network,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.copyOf_directedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.copyOf_undirectedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.copyOf_directedValueGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.copyOf_undirectedValueGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.copyOf_directedNetwork,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.copyOf_undirectedNetwork,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected_multigraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected_multigraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected_multigraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected_multigraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected_multigraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected_multigraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected_multigraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected_multigraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected_expectedNodeCount,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected_expectedNodeCount,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected_expectedNodeCount,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected_expectedNodeCount,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected_expectedNodeCount,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected_expectedNodeCount,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.builder_expectedNodeCount_negative,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected_expectedEdgeCount,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected_expectedEdgeCount,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createDirected_expectedEdgeCount,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected_expectedEdgeCount,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected_expectedEdgeCount,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.createUndirected_expectedEdgeCount,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.builder_expectedEdgeCount_negative,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedGraph,Conditional Test Logic
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedValueGraph,Conditional Test Logic
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedNetwork,Conditional Test Logic
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_javadocExample_canBeIteratedMultipleTimes,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_javadocExample_canBeIteratedMultipleTimes,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_infinite,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_diamond,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_diamond,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_multiGraph,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_multiGraph,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_cycle,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_cycle,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_twoCycles,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_twoCycles,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_tree,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_tree,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_twoTrees,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_twoTrees,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_singleRoot,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_singleRoot,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_emptyGraph,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_emptyGraph,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_iterableIsLazy,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_iterableIsLazy,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_javadocExample_canBeIteratedMultipleTimes,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_javadocExample_canBeIteratedMultipleTimes,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_infinite,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_diamond,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_diamond,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_multigraph,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_multigraph,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_cycle,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_cycle,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_twoCycles,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_twoCycles,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_tree,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_tree,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_twoTrees,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_twoTrees,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_singleRoot,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_singleRoot,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_emptyGraph,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_emptyGraph,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_iterableIsLazy,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_iterableIsLazy,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_javadocExample_canBeIteratedMultipleTimes,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_javadocExample_canBeIteratedMultipleTimes,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_diamond,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_diamond,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_multigraph,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_multigraph,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_cycle,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_cycle,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_twoCycles,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_twoCycles,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_tree,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_tree,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_twoTrees,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_twoTrees,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_singleRoot,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_singleRoot,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_emptyGraph,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_emptyGraph,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_iterableIsLazy,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_iterableIsLazy,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_infinite,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_tree,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirstIterable_tree,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_cyclicGraphContainingTree,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirstIterable_cyclicGraphContainingTree,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_graphContainingTreeAndDiamond,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirstIterable_graphContainingTreeAndDiamond,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_twoTrees,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirstIterable_twoTrees,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_singleRoot,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirstIterable_singleRoot,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_emptyGraph,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirstIterable_emptyGraph,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_iterableIsLazy,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirstIterable_iterableIsLazy,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrder_infinite,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrderIterable_tree,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrderIterableIterable_tree,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrder_cyclicGraphContainingTree,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrderIterable_cyclicGraphContainingTree,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrder_graphContainingTreeAndDiamond,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrderIterable_graphContainingTreeAndDiamond,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrder_twoTrees,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrderIterable_twoTrees,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrder_singleRoot,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrderIterable_singleRoot,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrder_emptyGraph,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrderIterable_emptyGraph,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrder_iterableIsLazy,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPreOrderIterable_iterableIsLazy,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrder_tree,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrderIterable_tree,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrder_cyclicGraphContainingTree,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrderIterable_cyclicGraphContainingTree,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrder_graphContainingTreeAndDiamond,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrderIterable_graphContainingTreeAndDiamond,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrder_twoTrees,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrderIterable_twoTrees,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrder_singleRoot,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrderIterable_singleRoot,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrder_emptyGraph,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrderIterable_emptyGraph,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrder_iterableIsLazy,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_depthFirstPostOrderIterable_iterableIsLazy,Eager Test
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_infinite,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_iterableIsLazy,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirst_iterableIsLazy,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_iterableIsLazy,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_breadthFirstIterable_iterableIsLazy,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_infinite,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_iterableIsLazy,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrder_iterableIsLazy,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_iterableIsLazy,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPreOrderIterable_iterableIsLazy,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_iterableIsLazy,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrder_iterableIsLazy,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_iterableIsLazy,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forGraph_depthFirstPostOrderIterable_iterableIsLazy,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/guava-tests/test/com/google/common/graph/TraverserTest.java.forTree_breadthFirst_infinite,Assertion Roulette
